Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null
8950	-984.245	-170.146	-814.099	0.595513	0.832233	0.169127	0.667755	0.1086322	0.9578065	0.6677551	0.1691269	0.8322328	0.5955131	0.02136368	0.0872685	0.04219353	69.38825	0.04996466	0.0187066	0.0187066	0.0187066	0.0187066	0.0187066	0.0187066	0.0658679	0.0658679	0.0658679	0.0658679	0.0658679	0.0658679	0.0820921	0.0820921	0.0820921	0.0820921	0.0820921	0.0820921	69.38825	1758.837	0.1966607	0.005003703	0.973242	0.0217542	0.0050037	0.02175419	0.9949963	0.9732421
9000	-979.543	-169.678	-809.865	0.992409	0.948716	0.298737	0.777408	0.09952624	0.9395449	0.7774079	0.2987373	0.9487157	0.992409	0.03040067	0.06912557	0.0604551	69.38825	0.03350632	0.019898	0.019898	0.019898	0.019898	0.019898	0.019898	0.0661014	0.0661014	0.0661014	0.0661014	0.0661014	0.0661014	0.0806673	0.0806673	0.0806673	0.0806673	0.0806673	0.0806673	69.38825	1758.837	0.3054538	0.361413	0.612985	0.0256015	0.361413	0.02560149	0.638587	0.6129855
9050	-981.028	-170.375	-810.653	0.664654	0.73214	0.246662	0.919225	0.09976846	0.9550864	0.9192254	0.2466623	0.7321399	0.6646538	0.02801205	0.07175641	0.0449136	69.38825	0.05304107	0.0285351	0.0285351	0.0285351	0.0285351	0.0285351	0.0285351	0.0768904	0.0768904	0.0768904	0.0768904	0.0768904	0.0768904	0.0612412	0.0612412	0.0612412	0.0612412	0.0612412	0.0612412	69.38825	1758.837	0.2807706	0.2932143	0.144017	0.562769	0.293214	0.5627686	0.7067857	0.1440171
9100	-981.283	-171.563	-809.72	0.163852	0.344267	0.296583	0.776832	0.1272356	0.8962605	0.7768324	0.2965827	0.344267	0.1638519	0.07659038	0.05064522	0.1037395	69.38825	0.03670207	0.0927316	0.0927316	0.0927316	0.0927316	0.0927316	0.0927316	0.0512311	0.0512311	0.0512311	0.0512311	0.0512311	0.0512311	0.022704	0.022704	0.022704	0.022704	0.022704	0.022704	69.38825	1758.837	0.6019571	0.4612953	0.498025	0.0406795	0.461295	0.04067945	0.5387047	0.4980252
9150	-978.427	-168.809	-809.619	0.387001	0.997364	0.333287	0.869701	0.1164477	0.9083376	0.8697012	0.333287	0.9973638	0.3870007	0.05231662	0.06413113	0.09166238	69.38825	0.0295659	0.0477176	0.0477176	0.0477176	0.0477176	0.0477176	0.0477176	0.0554079	0.0554079	0.0554079	0.0554079	0.0554079	0.0554079	0.0635412	0.0635412	0.0635412	0.0635412	0.0635412	0.0635412	69.38825	1758.837	0.4492712	0.2025605	0.153298	0.644142	0.202561	0.6441416	0.7974395	0.1532979
9200	-981.069	-171.168	-809.901	0.747324	0.880481	0.762714	0.790088	0.09228247	0.8747903	0.7900878	0.7627139	0.8804815	0.7473239	0.04605372	0.04622875	0.1252097	69.38825	0.0222237	0.054258	0.054258	0.054258	0.054258	0.054258	0.054258	0.0531632	0.0531632	0.0531632	0.0531632	0.0531632	0.0531632	0.0592455	0.0592455	0.0592455	0.0592455	0.0592455	0.0592455	69.38825	1758.837	0.4990517	0.03172129	0.482264	0.486015	0.0317213	0.4860147	0.9682787	0.482264
9250	-978.633	-169.335	-809.298	0.206377	0.73449	0.228903	0.863259	0.1125613	0.9023858	0.863259	0.2289029	0.7344904	0.2063766	0.0533935	0.05916779	0.09761425	69.38825	0.03598323	0.0624525	0.0624525	0.0624525	0.0624525	0.0624525	0.0624525	0.0563066	0.0563066	0.0563066	0.0563066	0.0563066	0.0563066	0.0479076	0.0479076	0.0479076	0.0479076	0.0479076	0.0479076	69.38825	1758.837	0.4743504	0.7003038	0.176284	0.123412	0.700304	0.1234118	0.2996962	0.1762844
9300	-983.814	-171.956	-811.858	0.227437	0.91364	0.242692	0.518427	0.09372877	0.8580973	0.5184269	0.2426916	0.9136398	0.227437	0.01254497	0.0811838	0.1419027	69.38825	0.02868856	0.046442	0.046442	0.046442	0.046442	0.046442	0.046442	0.0435229	0.0435229	0.0435229	0.0435229	0.0435229	0.0435229	0.0767017	0.0767017	0.0767017	0.0767017	0.0767017	0.0767017	69.38825	1758.837	0.1338433	0.1845189	0.452435	0.363046	0.184519	0.3630462	0.8154811	0.4524349
9350	-983.782	-170.842	-812.939	0.311964	0.517913	0.138617	0.333497	0.08696771	0.9735859	0.3334973	0.1386171	0.5179126	0.3119639	0.008681608	0.0782861	0.02641409	69.38825	0.09504945	0.0247075	0.0247075	0.0247075	0.0247075	0.0247075	0.0247075	0.0556054	0.0556054	0.0556054	0.0556054	0.0556054	0.0556054	0.0863537	0.0863537	0.0863537	0.0863537	0.0863537	0.0863537	69.38825	1758.837	0.09982565	0.2594115	0.458816	0.281772	0.259412	0.2817723	0.7405885	0.4588162
9400	-983.034	-170.649	-812.385	0.960339	0.324569	0.342267	0.640522	0.07521456	0.9397846	0.6405225	0.3422667	0.3245692	0.9603386	0.008128761	0.0670858	0.06021543	69.38825	0.04300613	0.0318821	0.0318821	0.0318821	0.0318821	0.0318821	0.0318821	0.0894553	0.0894553	0.0894553	0.0894553	0.0894553	0.0894553	0.0453293	0.0453293	0.0453293	0.0453293	0.0453293	0.0453293	69.38825	1758.837	0.1080743	0.1057213	0.202153	0.692126	0.105721	0.6921258	0.8942787	0.2021529
9450	-980.515	-169.262	-811.253	0.136374	0.985589	0.278291	0.818616	0.08512942	0.9070194	0.818616	0.278291	0.9855889	0.1363743	0.01132715	0.07380228	0.09298059	69.38825	0.03397885	0.0801267	0.0801267	0.0801267	0.0801267	0.0801267	0.0801267	0.0392655	0.0392655	0.0392655	0.0392655	0.0392655	0.0392655	0.0472744	0.0472744	0.0472744	0.0472744	0.0472744	0.0472744	69.38825	1758.837	0.1330579	0.6803376	0.0256129	0.294049	0.680338	0.2940495	0.3196624	0.02561292
9500	-980.582	-170.485	-810.097	0.142746	0.775543	0.395225	0.721429	0.09071272	0.941978	0.7214292	0.3952253	0.7755427	0.1427461	0.0248918	0.06582092	0.05802198	69.38825	0.04190445	0.0952683	0.0952683	0.0952683	0.0952683	0.0952683	0.0952683	0.0344087	0.0344087	0.0344087	0.0344087	0.0344087	0.0344087	0.0369896	0.0369896	0.0369896	0.0369896	0.0369896	0.0369896	69.38825	1758.837	0.2744025	0.1079146	0.341673	0.550412	0.107915	0.5504122	0.8920854	0.3416732
9550	-978.707	-169.252	-809.455	0.462737	0.64756	0.299967	0.593936	0.1067841	0.9412696	0.593936	0.2999673	0.6475599	0.4627375	0.05053798	0.05624612	0.05873042	69.38825	0.04963326	0.0394521	0.0394521	0.0394521	0.0394521	0.0394521	0.0394521	0.0608599	0.0608599	0.0608599	0.0608599	0.0608599	0.0608599	0.0663547	0.0663547	0.0663547	0.0663547	0.0663547	0.0663547	69.38825	1758.837	0.4732725	0.4539837	0.0170389	0.528977	0.453984	0.5289773	0.5460163	0.01703892
9600	-978.906	-169.012	-809.893	0.450338	0.638148	0.306584	0.884059	0.1317523	0.9238309	0.8840591	0.3065839	0.6381484	0.4503382	0.08248327	0.049269	0.07616914	69.38825	0.03366519	0.0472251	0.0472251	0.0472251	0.0472251	0.0472251	0.0472251	0.0693686	0.0693686	0.0693686	0.0693686	0.0693686	0.0693686	0.0500729	0.0500729	0.0500729	0.0500729	0.0500729	0.0500729	69.38825	1758.837	0.6260482	0.4579327	0.342112	0.199955	0.457933	0.1999553	0.5420673	0.342112
9650	-981.835	-169.454	-812.381	0.776598	0.693708	0.266075	0.516436	0.101775	0.9487485	0.516436	0.2660749	0.6937084	0.776598	0.02065759	0.08111739	0.05125153	69.38825	0.05406492	0.0212603	0.0212603	0.0212603	0.0212603	0.0212603	0.0212603	0.062053	0.062053	0.062053	0.062053	0.062053	0.062053	0.0833533	0.0833533	0.0833533	0.0833533	0.0833533	0.0833533	69.38825	1758.837	0.2029732	0.4669307	0.217145	0.315924	0.466931	0.3159244	0.5330693	0.2171449
9700	-985.862	-175.006	-810.855	0.761059	0.248549	0.726187	0.785894	0.08213777	0.9456975	0.7858939	0.7261867	0.2485492	0.7610586	0.02426388	0.05787389	0.05430255	69.38825	0.04302528	0.0700436	0.0700436	0.0700436	0.0700436	0.0700436	0.0700436	0.0734071	0.0734071	0.0734071	0.0734071	0.0734071	0.0734071	0.023216	0.023216	0.023216	0.023216	0.023216	0.023216	69.38825	1758.837	0.2954047	0.3218798	0.625902	0.0522183	0.32188	0.05221834	0.6781202	0.6259018
9750	-981.708	-172.515	-809.193	0.678532	0.356208	0.513369	0.845959	0.1018955	0.9113435	0.845959	0.5133689	0.356208	0.6785318	0.05448397	0.04741155	0.08865653	69.38825	0.0242251	0.0579053	0.0579053	0.0579053	0.0579053	0.0579053	0.0579053	0.0765348	0.0765348	0.0765348	0.0765348	0.0765348	0.0765348	0.0322265	0.0322265	0.0322265	0.0322265	0.0322265	0.0322265	69.38825	1758.837	0.5347042	0.1858437	0.76782	0.0463367	0.185844	0.04633667	0.8141563	0.7678197
9800	-979.43	-169.807	-809.623	0.432647	0.769209	0.328045	0.512679	0.09659755	0.9136489	0.512679	0.3280453	0.7692093	0.4326466	0.04615579	0.05044176	0.08635113	69.38825	0.03625956	0.0387809	0.0387809	0.0387809	0.0387809	0.0387809	0.0387809	0.0511467	0.0511467	0.0511467	0.0511467	0.0511467	0.0511467	0.0767391	0.0767391	0.0767391	0.0767391	0.0767391	0.0767391	69.38825	1758.837	0.4778153	0.2795682	0.224247	0.496185	0.279568	0.4961851	0.7204318	0.2242467
9850	-983.145	-174.351	-808.794	0.831761	0.500181	0.761881	0.693954	0.1007756	0.8672997	0.6939543	0.761881	0.5001812	0.8317614	0.04981423	0.05096133	0.1327003	69.38825	0.02019172	0.0578985	0.0578985	0.0578985	0.0578985	0.0578985	0.0578985	0.063209	0.063209	0.063209	0.063209	0.063209	0.063209	0.0455591	0.0455591	0.0455591	0.0455591	0.0455591	0.0455591	69.38825	1758.837	0.4943086	0.1220428	0.650374	0.227583	0.122043	0.2275833	0.8779572	0.6503739
9900	-979.092	-170.267	-808.826	0.307895	0.984792	0.650477	0.985488	0.1076871	0.8607441	0.9854883	0.6504766	0.9847916	0.3078952	0.05963681	0.04805031	0.1392559	69.38825	0.02079549	0.0856308	0.0856308	0.0856308	0.0856308	0.0856308	0.0856308	0.0405323	0.0405323	0.0405323	0.0405323	0.0405323	0.0405323	0.0405036	0.0405036	0.0405036	0.0405036	0.0405036	0.0405036	69.38825	1758.837	0.553797	0.1309584	0.124489	0.744552	0.130958	0.7445525	0.8690416	0.1244891
9950	-978.948	-169.131	-809.817	0.763164	0.535861	0.239158	0.732393	0.1075426	0.9405542	0.732393	0.2391577	0.5358609	0.763164	0.042037	0.06550559	0.05944577	69.38825	0.04354519	0.0255396	0.0255396	0.0255396	0.0255396	0.0255396	0.0255396	0.0814982	0.0814982	0.0814982	0.0814982	0.0814982	0.0814982	0.0596288	0.0596288	0.0596288	0.0596288	0.0596288	0.0596288	69.38825	1758.837	0.390887	0.517338	0.197049	0.285613	0.517338	0.285613	0.482662	0.1970491
10000	-980.904	-171.306	-809.598	0.972525	0.924922	0.667279	0.708416	0.09038377	0.9316866	0.7084161	0.6672795	0.9249221	0.9725249	0.028807	0.06157677	0.06831339	69.38825	0.03033672	0.0382235	0.0382235	0.0382235	0.0382235	0.0382235	0.0382235	0.0557087	0.0557087	0.0557087	0.0557087	0.0557087	0.0557087	0.0727344	0.0727344	0.0727344	0.0727344	0.0727344	0.0727344	69.38825	1758.837	0.3187188	0.6368712	0.213157	0.149972	0.636871	0.1499716	0.3631288	0.2131572
10050	-980.743	-170.321	-810.423	0.974473	0.909501	0.205081	0.708707	0.08716087	0.8862995	0.7087067	0.2050812	0.9095011	0.9744729	0.01772237	0.0694385	0.1137005	69.38825	0.03245547	0.0140652	0.0140652	0.0140652	0.0140652	0.0140652	0.0140652	0.066833	0.066833	0.066833	0.066833	0.066833	0.066833	0.0857684	0.0857684	0.0857684	0.0857684	0.0857684	0.0857684	69.38825	1758.837	0.2033294	0.1317309	0.30765	0.560619	0.131731	0.5606187	0.8682691	0.3076503
10100	-982.55	-171.916	-810.634	0.668722	0.692242	0.331083	0.631915	0.09007731	0.9432716	0.631915	0.3310833	0.6922418	0.6687216	0.02344619	0.06663112	0.05672837	69.38825	0.06478563	0.0318527	0.0318527	0.0318527	0.0318527	0.0318527	0.0318527	0.064336	0.064336	0.064336	0.064336	0.064336	0.064336	0.070478	0.070478	0.070478	0.070478	0.070478	0.070478	69.38825	1758.837	0.2602896	0.510286	0.166308	0.323406	0.510286	0.3234059	0.489714	0.1663081
10150	-980.938	-171.702	-809.236	0.667945	0.392218	0.210027	0.910824	0.1168968	0.9246822	0.9108238	0.2100275	0.3922184	0.6679455	0.05910282	0.05779403	0.07531775	69.38825	0.03122455	0.0300313	0.0300313	0.0300313	0.0300313	0.0300313	0.0300313	0.0955078	0.0955078	0.0955078	0.0955078	0.0955078	0.0955078	0.0411275	0.0411275	0.0411275	0.0411275	0.0411275	0.0411275	69.38825	1758.837	0.505598	0.4122415	0.289623	0.298136	0.412242	0.2981359	0.5877585	0.2896226
10200	-985.516	-169.348	-816.169	0.127241	0.500313	0.108836	0.430285	0.1284078	0.9451257	0.430285	0.1088361	0.5003133	0.1272414	0.04046343	0.08794436	0.0548743	69.38825	0.05744207	0.0472346	0.0472346	0.0472346	0.0472346	0.0472346	0.0472346	0.0552224	0.0552224	0.0552224	0.0552224	0.0552224	0.0552224	0.0642097	0.0642097	0.0642097	0.0642097	0.0642097	0.0642097	69.38825	1758.837	0.3151166	0.2414703	0.659572	0.0989574	0.24147	0.09895743	0.7585297	0.6595722
10250	-981.23	-172.219	-809.011	0.593394	0.687653	0.107135	0.876398	0.1122227	0.9014564	0.8763978	0.1071354	0.6876527	0.5933938	0.05526823	0.05695448	0.09854361	69.38825	0.02959449	0.0153121	0.0153121	0.0153121	0.0153121	0.0153121	0.0153121	0.0848098	0.0848098	0.0848098	0.0848098	0.0848098	0.0848098	0.0665448	0.0665448	0.0665448	0.0665448	0.0665448	0.0665448	69.38825	1758.837	0.492487	0.1798596	0.134757	0.685383	0.17986	0.6853832	0.8201404	0.1347572
10300	-981.947	-171.025	-810.922	0.377489	0.717748	0.15615	0.580368	0.1349164	0.9002678	0.5803682	0.1561503	0.7177485	0.3774887	0.07398457	0.06093181	0.0997322	69.38825	0.04166746	0.0260125	0.0260125	0.0260125	0.0260125	0.0260125	0.0260125	0.0628844	0.0628844	0.0628844	0.0628844	0.0628844	0.0628844	0.0777698	0.0777698	0.0777698	0.0777698	0.0777698	0.0777698	69.38825	1758.837	0.5483735	0.420919	0.178078	0.401003	0.420919	0.4010025	0.579081	0.1780784
10350	-980.572	-171.311	-809.261	0.204311	0.444613	0.544134	0.787818	0.1055848	0.9001319	0.7878183	0.5441345	0.444613	0.2043113	0.04129289	0.06429187	0.09986812	69.38825	0.02870899	0.104994	0.104994	0.104994	0.104994	0.104994	0.104994	0.0394233	0.0394233	0.0394233	0.0394233	0.0394233	0.0394233	0.0222489	0.0222489	0.0222489	0.0222489	0.0222489	0.0222489	69.38825	1758.837	0.3910876	0.04995455	0.164378	0.785668	0.0499546	0.7856679	0.9500454	0.1643776
10400	-978.623	-169.246	-809.377	0.738278	0.982828	0.264202	0.840528	0.09362246	0.9187594	0.8405277	0.2642024	0.9828279	0.7382777	0.03939709	0.05422537	0.08124061	69.38825	0.02891312	0.0236011	0.0236011	0.0236011	0.0236011	0.0236011	0.0236011	0.0659501	0.0659501	0.0659501	0.0659501	0.0659501	0.0659501	0.0771154	0.0771154	0.0771154	0.0771154	0.0771154	0.0771154	69.38825	1758.837	0.4208081	0.8440682	0.0927875	0.0631443	0.844068	0.0631443	0.1559318	0.09278747
10450	-978.716	-169.721	-808.995	0.997753	0.726509	0.470072	0.955146	0.1108706	0.8866095	0.9551464	0.4700724	0.7265086	0.9977531	0.05528384	0.05558678	0.1133905	69.38825	0.03062033	0.0351839	0.0351839	0.0351839	0.0351839	0.0351839	0.0351839	0.0746796	0.0746796	0.0746796	0.0746796	0.0746796	0.0746796	0.0568032	0.0568032	0.0568032	0.0568032	0.0568032	0.0568032	69.38825	1758.837	0.4986338	0.01691789	0.0483172	0.934765	0.0169179	0.9347649	0.9830821	0.04831723
10500	-980.037	-169.565	-810.471	0.445046	0.654453	0.211659	0.596639	0.09196126	0.9320576	0.5966392	0.2116593	0.6544529	0.4450457	0.0198283	0.07213296	0.06794237	69.38825	0.03464059	0.0308126	0.0308126	0.0308126	0.0308126	0.0308126	0.0308126	0.0647881	0.0647881	0.0647881	0.0647881	0.0647881	0.0647881	0.071066	0.071066	0.071066	0.071066	0.071066	0.071066	69.38825	1758.837	0.2156158	0.5150852	0.138079	0.346836	0.515085	0.3468361	0.4849148	0.1380787
10550	-980	-170.543	-809.456	0.642664	0.949651	0.459478	0.579665	0.1272505	0.8803926	0.5796654	0.4594783	0.9496507	0.642664	0.0752851	0.05196536	0.1196074	69.38825	0.02803678	0.0355358	0.0355358	0.0355358	0.0355358	0.0355358	0.0355358	0.0497033	0.0497033	0.0497033	0.0497033	0.0497033	0.0497033	0.0814276	0.0814276	0.0814276	0.0814276	0.0814276	0.0814276	69.38825	1758.837	0.5916293	0.5476372	0.186	0.266363	0.547637	0.2663625	0.4523628	0.1860002
10600	-978.68	-169.694	-808.986	0.592828	0.69644	0.241164	0.785651	0.1075515	0.9111975	0.7856508	0.2411637	0.6964403	0.592828	0.04838557	0.05916591	0.08880251	69.38825	0.02891316	0.0295652	0.0295652	0.0295652	0.0295652	0.0295652	0.0295652	0.072677	0.072677	0.072677	0.072677	0.072677	0.072677	0.0644245	0.0644245	0.0644245	0.0644245	0.0644245	0.0644245	69.38825	1758.837	0.4498828	0.3741213	0.170879	0.455	0.374121	0.455	0.6258787	0.1708788
10650	-979.032	-169.622	-809.41	0.695622	0.556201	0.340129	0.669348	0.116262	0.9362461	0.6693477	0.3401295	0.5562011	0.695622	0.06885475	0.04740721	0.06375394	69.38825	0.03565065	0.0351275	0.0351275	0.0351275	0.0351275	0.0351275	0.0351275	0.0718416	0.0718416	0.0718416	0.0718416	0.0718416	0.0718416	0.0596975	0.0596975	0.0596975	0.0596975	0.0596975	0.0596975	69.38825	1758.837	0.592238	0.7917405	0.183364	0.0248951	0.79174	0.02489508	0.2082595	0.1833645
10700	-978.813	-168.809	-810.004	0.957992	0.871897	0.359912	0.93008	0.08637179	0.9207111	0.9300804	0.3599119	0.8718973	0.9579922	0.02428113	0.06209066	0.07928889	69.38825	0.03149224	0.0270696	0.0270696	0.0270696	0.0270696	0.0270696	0.0270696	0.0720522	0.0720522	0.0720522	0.0720522	0.0720522	0.0720522	0.0675449	0.0675449	0.0675449	0.0675449	0.0675449	0.0675449	69.38825	1758.837	0.2811234	0.1834639	0.746102	0.0704346	0.183464	0.07043457	0.8165361	0.7461015
10750	-982.757	-173.496	-809.261	0.998135	0.629374	0.304207	0.267156	0.1104294	0.9061051	0.2671563	0.3042068	0.6293736	0.998135	0.06594071	0.04448871	0.09389489	69.38825	0.02463221	0.0138764	0.0138764	0.0138764	0.0138764	0.0138764	0.0138764	0.0455299	0.0455299	0.0455299	0.0455299	0.0455299	0.0455299	0.10726	0.10726	0.10726	0.10726	0.10726	0.10726	69.38825	1758.837	0.5971299	0.2183444	0.653068	0.128588	0.218344	0.128588	0.7816556	0.6530676
10800	-979.596	-169.318	-810.279	0.450927	0.543119	0.186466	0.710903	0.08771967	0.9444527	0.7109031	0.1864664	0.5431194	0.4509272	0.03368687	0.0540328	0.05554734	69.38825	0.04166373	0.0316508	0.0316508	0.0316508	0.0316508	0.0316508	0.0316508	0.0765403	0.0765403	0.0765403	0.0765403	0.0765403	0.0765403	0.0584756	0.0584756	0.0584756	0.0584756	0.0584756	0.0584756	69.38825	1758.837	0.3840287	0.2022289	0.664248	0.133523	0.202229	0.1335233	0.7977711	0.6642478
10850	-979.918	-170.453	-809.465	0.871246	0.963427	0.671497	0.817758	0.1064071	0.8653443	0.8177581	0.671497	0.9634266	0.8712464	0.03845774	0.0679494	0.1346557	69.38825	0.02431454	0.0435609	0.0435609	0.0435609	0.0435609	0.0435609	0.0435609	0.056519	0.056519	0.056519	0.056519	0.056519	0.056519	0.0665868	0.0665868	0.0665868	0.0665868	0.0665868	0.0665868	69.38825	1758.837	0.3614207	0.4307118	0.0530389	0.516249	0.430712	0.5162493	0.5692882	0.05303891
10900	-981.682	-170.835	-810.847	0.758648	0.876362	0.283467	0.588006	0.08505077	0.8753701	0.5880063	0.2834672	0.8763622	0.7586484	0.0364463	0.04860447	0.1246299	69.38825	0.03219208	0.0217436	0.0217436	0.0217436	0.0217436	0.0217436	0.0217436	0.0581928	0.0581928	0.0581928	0.0581928	0.0581928	0.0581928	0.0867303	0.0867303	0.0867303	0.0867303	0.0867303	0.0867303	69.38825	1758.837	0.4285241	0.2888476	0.448414	0.262738	0.288848	0.262738	0.7111524	0.4484144
10950	-981.367	-172.199	-809.169	0.852132	0.471166	0.274077	0.835416	0.1026286	0.8692423	0.8354163	0.2740765	0.4711658	0.8521324	0.05167444	0.05095414	0.1307577	69.38825	0.03128154	0.0284288	0.0284288	0.0284288	0.0284288	0.0284288	0.0284288	0.088388	0.088388	0.088388	0.088388	0.088388	0.088388	0.0498499	0.0498499	0.0498499	0.0498499	0.0498499	0.0498499	69.38825	1758.837	0.5035092	0.6781299	0.0620749	0.259795	0.67813	0.2597951	0.3218701	0.06207491
11000	-980.789	-171.125	-809.664	0.200205	0.998778	0.568611	0.674222	0.1037063	0.9038997	0.6742216	0.5686114	0.998778	0.2002055	0.06095926	0.042747	0.09610033	69.38825	0.02477758	0.0889514	0.0889514	0.0889514	0.0889514	0.0889514	0.0889514	0.0313194	0.0313194	0.0313194	0.0313194	0.0313194	0.0313194	0.0463959	0.0463959	0.0463959	0.0463959	0.0463959	0.0463959	69.38825	1758.837	0.5878069	0.01831413	0.24977	0.731916	0.0183141	0.7319159	0.9816859	0.24977
11050	-978.93	-169.907	-809.023	0.4298	0.924502	0.517809	0.867724	0.1002709	0.9175714	0.8677236	0.5178088	0.9245023	0.4298004	0.03878555	0.06148539	0.08242863	69.38825	0.02658246	0.0614012	0.0614012	0.0614012	0.0614012	0.0614012	0.0614012	0.0509653	0.0509653	0.0509653	0.0509653	0.0509653	0.0509653	0.0543002	0.0543002	0.0543002	0.0543002	0.0543002	0.0543002	69.38825	1758.837	0.3868075	0.07552314	0.260872	0.663605	0.0755231	0.663605	0.9244769	0.2608719
11100	-979.753	-169.558	-810.196	0.832421	0.711107	0.513298	0.996628	0.08394843	0.9113612	0.9966282	0.5132979	0.7111065	0.832421	0.02041811	0.06353032	0.08863879	69.38825	0.02780662	0.0441054	0.0441054	0.0441054	0.0441054	0.0441054	0.0441054	0.0715263	0.0715263	0.0715263	0.0715263	0.0715263	0.0715263	0.0510349	0.0510349	0.0510349	0.0510349	0.0510349	0.0510349	69.38825	1758.837	0.2432221	0.6722664	0.0544304	0.273303	0.672266	0.2733031	0.3277336	0.05443041
11150	-981.338	-171.354	-809.984	0.528157	0.391732	0.367708	0.966032	0.09971876	0.9032296	0.9660322	0.3677083	0.391732	0.528157	0.03039847	0.06932029	0.09677043	69.38825	0.03697208	0.0552097	0.0552097	0.0552097	0.0552097	0.0552097	0.0552097	0.0793003	0.0793003	0.0793003	0.0793003	0.0793003	0.0793003	0.0321567	0.0321567	0.0321567	0.0321567	0.0321567	0.0321567	69.38825	1758.837	0.3048421	0.5752892	0.220408	0.204303	0.575289	0.2043031	0.4247108	0.2204077
11200	-978.509	-169.002	-809.507	0.62853	0.851518	0.331806	0.945141	0.1190242	0.9179359	0.9451408	0.3318065	0.8515177	0.6285301	0.05717537	0.06184886	0.08206414	69.38825	0.02861929	0.0362248	0.0362248	0.0362248	0.0362248	0.0362248	0.0362248	0.0686195	0.0686195	0.0686195	0.0686195	0.0686195	0.0686195	0.0618223	0.0618223	0.0618223	0.0618223	0.0618223	0.0618223	69.38825	1758.837	0.4803675	0.214213	0.418873	0.366914	0.214213	0.3669144	0.785787	0.4188726
11250	-980.973	-170.16	-810.813	0.0731581	0.939526	0.287846	0.610995	0.09369512	0.9030087	0.6109954	0.2878457	0.9395263	0.07315807	0.01830532	0.0753898	0.09699131	69.38825	0.03218222	0.101319	0.101319	0.101319	0.101319	0.101319	0.101319	0.0257509	0.0257509	0.0257509	0.0257509	0.0257509	0.0257509	0.0395971	0.0395971	0.0395971	0.0395971	0.0395971	0.0395971	69.38825	1758.837	0.1953711	0.3989252	0.0525172	0.548558	0.398925	0.5485575	0.6010748	0.05251725
11300	-980.492	-169.946	-810.546	0.532366	0.817516	0.347747	0.602164	0.1365071	0.9461876	0.6021641	0.3477473	0.8175161	0.5323663	0.09188853	0.04461856	0.05381239	69.38825	0.04301465	0.0361588	0.0361588	0.0361588	0.0361588	0.0361588	0.0361588	0.0553555	0.0553555	0.0553555	0.0553555	0.0553555	0.0553555	0.0751523	0.0751523	0.0751523	0.0751523	0.0751523	0.0751523	69.38825	1758.837	0.6731411	0.1639824	0.417939	0.418079	0.163982	0.418079	0.8360176	0.4179386
11350	-980.535	-171.488	-809.047	0.968866	0.897424	0.614394	0.775916	0.1132965	0.86178	0.7759164	0.6143945	0.8974244	0.9688656	0.06261413	0.05068235	0.13822	69.38825	0.02982202	0.0378716	0.0378716	0.0378716	0.0378716	0.0378716	0.0378716	0.0597214	0.0597214	0.0597214	0.0597214	0.0597214	0.0597214	0.0690737	0.0690737	0.0690737	0.0690737	0.0690737	0.0690737	69.38825	1758.837	0.5526573	0.7842751	0.0870509	0.128674	0.784275	0.1286741	0.2157249	0.08705087
